code_2022,code_2017,level_2022,level_2017,split,description_2022,description_2017
4004800000,4004800000,B,B,False,Wholesale sales of flooring and floor coverings,Wholesale sales of flooring and floor coverings
4004800003,4004800003,D,D,False,Wholesale sales of rugs and carpeting,Wholesale sales of rugs and carpeting
4004800006,4004800006,D,D,False,Wholesale sales of hardwood flooring,Wholesale sales of hardwood flooring
4004800009,4004800009,D,D,False,"Wholesale sales of other hard-surface floor coverings and accessories, including tile and sheet goods","Wholesale sales of other hard-surface floor coverings and accessories, including tile and sheet goods"
4004810000,4004810000,B,B,False,Wholesale sales of plastic plumbing pipes and tubing,Wholesale sales of plastic plumbing pipes and tubing
4004820000,4004820000,B,B,False,Wholesale sales of copper plumbing pipes and tubing,Wholesale sales of copper plumbing pipes and tubing
4004827000,4004825000,B,B,True,"Wholesale sales of plumbing equipment, except pipes and tubing","Wholesale sales of plumbing equipment, except pipes and tubing"
4004827003,4004825003,D,D,False,"Wholesale sales of plastic pipe fittings and valves, except pipes and tubing","Wholesale sales of plastic pipe fittings and valves, except pipes and tubing"
4004827006,4004825009,D,D,False,"Wholesale sales of metal pipe fittings and valves, except pipes and tubing","Wholesale sales of metal pipe fittings and valves, except pipes and tubing"
4004827009,4004825015,D,D,False,Wholesale sales of plumbing fixtures,Wholesale sales of plumbing fixtures
4004827012,4004825018,D,D,False,Wholesale sales of hydronic and gas furnaces,Wholesale sales of hydronic and gas furnaces
4004827015,4004825021,D,D,False,"Wholesale sales of boilers, radiators, and convectors","Wholesale sales of boilers, radiators, and convectors"
4004827018,4004825027,D,D,False,Wholesale sales of other plumbing equipment and supplies,Wholesale sales of other plumbing equipment and supplies
4004827021,4004825031,D,D,False,Wholesale sales of electric and gas water heaters,Wholesale sales of electric and gas water heaters
4004830000,4004830000,B,B,False,Wholesale sales of condensing units for commercial refrigerators,Wholesale sales of condensing units for commercial refrigerators
4004840000,4004840000,B,B,False,Wholesale sales of heating and HVAC equipment,Wholesale sales of heating and HVAC equipment
4004840003,4004840003,D,D,False,Wholesale sales of forced air furnaces,Wholesale sales of forced air furnaces
4004840006,4004840006,D,D,False,Wholesale sales of central air-conditioners,Wholesale sales of central air-conditioners
4004840009,4004840009,D,D,False,Wholesale sales of heat pumps,Wholesale sales of heat pumps
4004840012,4004840012,D,D,False,Wholesale sales of air cleaning and filtration systems,Wholesale sales of air cleaning and filtration systems
4004840015,4004840015,D,D,False,Wholesale sales of compressors for air-conditioners,Wholesale sales of compressors for air-conditioners
4004840018,4004840018,D,D,False,Wholesale sales of condensing units for air-conditioners,Wholesale sales of condensing units for air-conditioners
4004840021,4004840021,D,D,False,"Wholesale sales of registers, grills, duct insulation, and pre-formed duct work, except unformed sheet metal","Wholesale sales of registers, grills, duct insulation, and pre-formed duct work, except unformed sheet metal"
4004840024,4004840024,D,D,False,Wholesale sales of refrigerants,Wholesale sales of refrigerants
4004840027,4004840027,D,D,False,Wholesale sales of other heating and HVAC equipment and supplies,Wholesale sales of other heating and HVAC equipment and supplies
4004850000,4004850000,B,B,False,"Wholesale sales of electrical, communication, and lighting system products, including garage door openers, wiring, and cables","Wholesale sales of electrical, communication, and lighting system products"
4004850003,4004850003,D,D,False,Wholesale sales of structural copper wire mill products,Wholesale sales of structural copper wire mill products
4004850006,4004850006,D,D,False,"Wholesale sales of conduit, raceway, and fittings","Wholesale sales of conduit, raceway, and fittings"
4004850009,4004850009,D,D,False,"Wholesale sales of interior wiring, except conduit","Wholesale sales of interior wiring, except conduit"
4004850012,4004850012,D,D,False,"Wholesale sales of exterior wiring and cables, except conduit","Wholesale sales of exterior wiring and cables, except conduit"
4004850015,4004850015,D,D,False,Wholesale sales of lighting fixtures,Wholesale sales of lighting fixtures
4004850018,4004850018,D,D,False,Wholesale sales of fire alarm systems without installation or monitoring services,Wholesale sales of  fire alarm systems
4004850021,4004850021,D,D,False,"Wholesale sales of other electrical apparatus and equipment, including alarm systems, fuses, and lightning rods","Wholesale sales of other electrical apparatus and equipment, including alarm systems, fuses, and lightning rods"
4004875000,4004875000,B,B,False,"Wholesale sales of paint, paint supplies, wall coatings, and wallpaper and supplies","Wholesale sales of paint, paint supplies, and wallpaper and supplies"
4004875003,4004875003,D,D,False,"Wholesale sales of architectural coatings, enamels, primers, stains, solvents, and lacquers","Wholesale sales of architectural coatings, enamels, primers, stains, solvents, and lacquers"
4004875006,4004875006,D,D,False,"Wholesale sales of special purpose coatings, including automotive, refinish, marine, and traffic coatings","Wholesale sales of special purpose coatings, including automotive, refinish, marine, and traffic coatings"
4004875009,4004875009,D,D,False,Wholesale sales of paint supplies,Wholesale sales of paint supplies
4004875012,4004875012,D,D,False,Wholesale sales of wallpaper and wallpaper supplies,Wholesale sales of wallpaper and wallpaper supplies
4004900000,4004900000,B,B,False,"Wholesale sales of concrete, cement, sand, gravel, stone, brick, block, and tile, including mason's materials","Wholesale sales of concrete, cement, sand, gravel, stone, brick, block, and tile"
4004900003,4004900003,D,D,False,Wholesale sales of ready-mixed or transit-mixed concrete,Wholesale sales of ready-mixed or transit-mixed concrete
4004900006,4004900006,D,D,False,Wholesale sales of cement and lime,Wholesale sales of cement and lime
4004900009,4004900009,D,D,False,"Wholesale sales of sand, gravel, and crushed and building stone, including marble and granite countertops","Wholesale sales of sand, gravel, and crushed and building stone"
4004900012,4004900012,D,D,False,"Wholesale sales of brick, block, structural clay tile, and clay or cement sewer pipe","Wholesale sales of brick, block, structural clay tile, and clay or cement sewer pipe"
4004910000,4004910000,B,B,False,"Wholesale sales of bolts, nuts, rivets, framing and builders hardware, and other fasteners, except nails","Wholesale sales of bolts, nuts, rivets, and other fasteners, except nails"
4004915000,4004915000,B,B,False,"Wholesale sales of nails, wire rope, strand, strapping and reinforcement mesh","Wholesale sales of nails, wire rope, strand, strapping and reinforcement mesh"
4004915003,4004915003,D,D,False,Wholesale sales of nails,Wholesale sales of nails
4004915006,4004915006,D,D,False,"Wholesale sales of wire rope, strand, strapping and reinforcement mesh","Wholesale sales of wire rope, strand, strapping and reinforcement mesh"
4004925000,4004925000,B,B,False,Wholesale sales of other construction materials and supplies,Wholesale sales of other construction materials and supplies
4004925003,4004925003,D,D,False,Wholesale sales of plastic and metal fence,Wholesale sales of  plastic and metal fence
4004925006,4004925006,D,D,False,"Wholesale sales of construction glass, including window and door glass","Wholesale sales of construction glass, including window and door glass"
4004925009,4004925009,D,D,False,"Wholesale sales of rain-carrying equipment, including gutters and downspouts","Wholesale sales of rain-carrying equipment, including gutters and downspouts"
4004925012,4004925012,D,D,False,Wholesale sales of prefabricated buildings and nonwood structural assemblies,Wholesale sales of prefabricated buildings and nonwood structural assemblies
4004925015,4004925015,D,D,False,Wholesale sales of locks and keys,Wholesale sales of locks and keys
4004925016,4004925018,D,D,True,Wholesale sales of composite decking,"Wholesale sales of other construction materials and supplies, not elsewhere classified"
4004925019,4004925018,D,D,True,"Wholesale sales of other construction materials and supplies,not elsewhere classified, including door hardware","Wholesale sales of other construction materials and supplies, not elsewhere classified"
4004950000,4004950000,B,B,False,Wholesale sales of fire extinguishers and fire safety equipment,Wholesale sales of fire extinguishers and fire safety equipment
4004975000,4004975000,B,B,False,Wholesale sales of fire sprinkler devices,Wholesale sales of fire sprinkler devices
4005000000,4005000000,B,B,False,Wholesale sales of explosives and drillers chemicals,Wholesale sales of explosives and drillers chemicals
4005000003,4005000003,D,D,False,"Wholesale sales of explosives, except ammunition and fireworks","Wholesale sales of explosives, except ammunition and fireworks"
4005000006,4005000006,D,D,False,"Wholesale sales of drillers chemicals, including drillers mud","Wholesale sales of drillers chemicals, including drillers mud"
4005025000,4005025000,B,B,False,"Wholesale sales of plastic pipes, rods, tubes, and shapes, except plastic plumbing pipes","Wholesale sales of plastic pipes, rods, tubes, and shapes, except plastic plumbing pipes"
